2024-07-03 18:31:25 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-dpjjp2bj-sesstime-20-keep-true:databurning@pr.roxlabs.cn:4600
2024-07-08 18:33:29 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/dm/wl/cg
2024-07-08 18:33:30 | WARNING | logger | logger.py | 函数 'common.Request.Request.get' 耗时 5.453(s), 第3rd 次重试异常内容[Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/api/phantom/xg/pfb/a3": EOF"}
2024-07-08 18:33:30 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/xg/pfb/a3
2024-07-08 18:33:30 | WARNING | logger | logger.py | 函数 'common.Request.Request.get' 耗时 6.375(s), 第5th 次重试异常内容[Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/api/phantom/dm/wl/cg": EOF"}
2024-07-08 18:33:54 | INFO | proxy | proxy.py | Proxy is http://127.0.0.1:8888
2024-07-08 18:33:54 | INFO | Request | Request.py | get: https://www.temu.com/api/server/_stm
2024-07-08 18:33:55 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/dm/wl/cg
2024-07-08 18:33:55 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/xg/pfb/a3
2024-07-08 18:33:55 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/xg/pfb/b
2024-07-08 18:33:56 | WARNING | logger | logger.py | 函数 'common.Request.Request.get' 耗时 1.282(s), 第1st 次重试异常内容[Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/api/phantom/dm/wl/cg": EOF"}
2024-07-08 18:33:56 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/dm/wl/cg
2024-07-08 18:33:56 | WARNING | logger | logger.py | 函数 'common.Request.Request.get' 耗时 1.532(s), 第1st 次重试异常内容[Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/api/phantom/xg/pfb/a3": EOF"}
2024-07-08 18:33:56 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/xg/pfb/a3
2024-07-08 18:33:57 | WARNING | logger | logger.py | 函数 'common.Request.Request.get' 耗时 2.563(s), 第2nd 次重试异常内容[Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/api/phantom/dm/wl/cg": EOF"}
2024-07-08 18:33:57 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/dm/wl/cg
2024-07-08 18:33:58 | WARNING | logger | logger.py | 函数 'common.Request.Request.get' 耗时 2.594(s), 第2nd 次重试异常内容[Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/api/phantom/xg/pfb/a3": EOF"}
2024-07-08 18:33:58 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/xg/pfb/a3
2024-07-08 18:33:59 | INFO | Request | Request.py | get: https://www.temu.com/api/server/_stm
2024-07-08 18:34:00 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/dm/wl/cg
2024-07-08 18:34:00 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/xg/pfb/a3
2024-07-08 18:34:00 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/xg/pfb/b
2024-07-08 18:34:01 | INFO | Request | Request.py | post: https://www.temu.com/api/phantom/xg/pfb/a4
2024-07-08 18:34:02 | INFO | Request | Request.py | post: https://www.temu.com/us-zh-Hans/api/poppy/v1/mall_home_recommend?scene=mall_home_recommend
2024-07-08 18:34:22 | INFO | proxy | proxy.py | Proxy is http://127.0.0.1:8888
2024-07-08 18:34:22 | INFO | Request | Request.py | get: https://www.temu.com/api/server/_stm
2024-07-08 18:34:23 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/dm/wl/cg
2024-07-08 18:34:23 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/xg/pfb/a3
2024-07-08 18:34:23 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/xg/pfb/b
2024-07-08 18:34:25 | INFO | Request | Request.py | post: https://www.temu.com/api/phantom/xg/pfb/a4
2024-07-08 18:34:25 | WARNING | logger | logger.py | 函数 'common.Request.Request.post' 耗时 0.234(s), 第1st 次重试异常内容[Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Post "https://www.temu.com/api/phantom/xg/pfb/a4": EOF"}
2024-07-08 18:34:25 | INFO | Request | Request.py | post: https://www.temu.com/api/phantom/xg/pfb/a4
2024-07-08 18:34:26 | WARNING | logger | logger.py | 函数 'common.Request.Request.post' 耗时 1.531(s), 第2nd 次重试异常内容[Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Post "https://www.temu.com/api/phantom/xg/pfb/a4": EOF"}
2024-07-08 18:34:26 | INFO | Request | Request.py | post: https://www.temu.com/api/phantom/xg/pfb/a4
2024-07-08 18:34:27 | WARNING | logger | logger.py | 函数 'common.Request.Request.post' 耗时 2.656(s), 第3rd 次重试异常内容[Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Post "https://www.temu.com/api/phantom/xg/pfb/a4": EOF"}
2024-07-08 18:34:30 | INFO | proxy | proxy.py | Proxy is http://127.0.0.1:8888
2024-07-08 18:34:30 | INFO | Request | Request.py | get: https://www.temu.com/api/server/_stm
2024-07-08 18:34:31 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/dm/wl/cg
2024-07-08 18:34:31 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/xg/pfb/a3
2024-07-08 18:34:31 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/xg/pfb/b
2024-07-08 18:34:33 | INFO | Request | Request.py | post: https://www.temu.com/api/phantom/xg/pfb/a4
2024-07-08 18:34:33 | INFO | Request | Request.py | post: https://www.temu.com/us-zh-Hans/api/poppy/v1/mall_home_recommend?scene=mall_home_recommend
2024-07-08 18:36:58 | INFO | proxy | proxy.py | Proxy is http://127.0.0.1:8888
2024-07-08 18:36:58 | INFO | Request | Request.py | get: https://www.temu.com/api/server/_stm
2024-07-08 18:37:00 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/dm/wl/cg
2024-07-08 18:37:00 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/xg/pfb/a3
2024-07-08 18:37:00 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/xg/pfb/b
2024-07-08 18:37:01 | INFO | Request | Request.py | post: https://www.temu.com/api/phantom/xg/pfb/a4
2024-07-08 18:37:02 | INFO | Request | Request.py | post: https://www.temu.com/us-zh-Hans/api/poppy/v1/mall_home_recommend?scene=mall_home_recommend
2024-07-08 18:40:01 | INFO | proxy | proxy.py | Proxy is http://127.0.0.1:8888
2024-07-08 18:40:01 | INFO | Request | Request.py | get: https://www.temu.com/api/server/_stm
2024-07-08 18:40:11 | WARNING | logger | logger.py | 函数 'common.Request.Request.get' 耗时 10.000(s), 第1st 次重试异常内容[Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/api/server/_stm": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"}
2024-07-08 18:40:11 | INFO | Request | Request.py | get: https://www.temu.com/api/server/_stm
2024-07-08 18:40:13 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/dm/wl/cg
2024-07-08 18:40:13 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/xg/pfb/a3
2024-07-08 18:40:13 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/xg/pfb/b
2024-07-08 18:40:15 | INFO | Request | Request.py | post: https://www.temu.com/api/phantom/xg/pfb/a4
2024-07-08 18:40:15 | INFO | Request | Request.py | post: https://www.temu.com/us-zh-Hans/api/poppy/v1/mall_home_recommend?scene=mall_home_recommend
2024-07-08 18:40:42 | INFO | proxy | proxy.py | Proxy is http://127.0.0.1:8888
2024-07-08 18:40:42 | INFO | Request | Request.py | get: https://www.temu.com/api/server/_stm
2024-07-08 18:40:54 | WARNING | logger | logger.py | 函数 'common.Request.Request.get' 耗时 12.093(s), 第1st 次重试异常内容[Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/api/server/_stm": net/http: request canceled (Client.Timeout exceeded while awaiting headers)"}
2024-07-08 18:40:54 | INFO | Request | Request.py | get: https://www.temu.com/api/server/_stm
2024-07-08 18:40:55 | WARNING | logger | logger.py | 函数 'common.Request.Request.get' 耗时 13.406(s), 第2nd 次重试异常内容[Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/api/server/_stm": connection error: COMPRESSION_ERROR"}
2024-07-08 18:40:55 | INFO | Request | Request.py | get: https://www.temu.com/api/server/_stm
2024-07-08 18:40:56 | WARNING | logger | logger.py | 函数 'common.Request.Request.get' 耗时 14.562(s), 第3rd 次重试异常内容[Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/api/server/_stm": connection error: COMPRESSION_ERROR"}
2024-07-08 18:40:56 | INFO | Request | Request.py | get: https://www.temu.com/api/server/_stm
2024-07-08 18:40:58 | WARNING | logger | logger.py | 函数 'common.Request.Request.get' 耗时 15.671(s), 第4th 次重试异常内容[Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/api/server/_stm": connection error: COMPRESSION_ERROR"}
2024-07-08 18:40:58 | INFO | Request | Request.py | get: https://www.temu.com/api/server/_stm
2024-07-08 18:40:59 | WARNING | logger | logger.py | 函数 'common.Request.Request.get' 耗时 17.000(s), 第5th 次重试异常内容[Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/api/server/_stm": connection error: COMPRESSION_ERROR"}
2024-07-08 18:41:15 | INFO | Request | Request.py | get: https://www.temu.com/api/server/_stm
2024-07-08 18:41:16 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/dm/wl/cg
2024-07-08 18:41:16 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/xg/pfb/a3
2024-07-08 18:41:16 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/xg/pfb/b
2024-07-08 18:41:17 | INFO | Request | Request.py | post: https://www.temu.com/api/phantom/xg/pfb/a4
2024-07-08 18:41:18 | INFO | Request | Request.py | post: https://www.temu.com/us-zh-Hans/api/poppy/v1/mall_home_recommend?scene=mall_home_recommend
2024-07-08 18:41:55 | INFO | Request | Request.py | get: https://www.temu.com/api/server/_stm
2024-07-08 18:42:06 | WARNING | logger | logger.py | 函数 'common.Request.Request.get' 耗时 11.765(s), 第1st 次重试异常内容[Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/api/server/_stm": net/http: request canceled (Client.Timeout exceeded while awaiting headers)"}
2024-07-08 18:42:06 | INFO | Request | Request.py | get: https://www.temu.com/api/server/_stm
2024-07-08 18:42:07 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/dm/wl/cg
2024-07-08 18:42:07 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/xg/pfb/a3
2024-07-08 18:42:07 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/xg/pfb/b
2024-07-08 18:42:09 | INFO | Request | Request.py | post: https://www.temu.com/api/phantom/xg/pfb/a4
2024-07-08 18:42:10 | INFO | Request | Request.py | post: https://www.temu.com/us-zh-Hans/api/poppy/v1/mall_home_recommend?scene=mall_home_recommend
2024-07-08 18:53:52 | INFO | Request | Request.py | get: https://www.temu.com/api/server/_stm
2024-07-08 18:53:53 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/dm/wl/cg
2024-07-08 18:53:53 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/xg/pfb/a3
2024-07-08 18:53:53 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/xg/pfb/b
2024-07-08 18:53:54 | INFO | Request | Request.py | post: https://www.temu.com/api/phantom/xg/pfb/a4
2024-07-08 18:53:56 | INFO | Request | Request.py | post: https://www.temu.com/us-zh-Hans/api/poppy/v1/mall_home_recommend?scene=mall_home_recommend
2024-07-08 18:55:29 | INFO | Request | Request.py | get: https://www.temu.com/api/server/_stm
2024-07-08 18:55:30 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/dm/wl/cg
2024-07-08 18:55:30 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/xg/pfb/a3
2024-07-08 18:55:30 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/xg/pfb/b
2024-07-08 18:55:31 | INFO | Request | Request.py | post: https://www.temu.com/api/phantom/xg/pfb/a4
2024-07-08 18:55:32 | INFO | Request | Request.py | post: https://www.temu.com/us-zh-Hans/api/poppy/v1/mall_home_recommend?scene=mall_home_recommend
2024-07-08 18:58:24 | INFO | Request | Request.py | get: https://www.temu.com/api/server/_stm
2024-07-08 18:58:36 | WARNING | logger | logger.py | 函数 'common.Request.Request.get' 耗时 12.500(s), 第1st 次重试异常内容[Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/api/server/_stm": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"}
2024-07-08 18:58:36 | INFO | Request | Request.py | get: https://www.temu.com/api/server/_stm
2024-07-08 18:58:37 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/dm/wl/cg
2024-07-08 18:58:37 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/xg/pfb/a3
2024-07-08 18:58:37 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/xg/pfb/b
2024-07-08 18:58:38 | INFO | Request | Request.py | post: https://www.temu.com/api/phantom/xg/pfb/a4
2024-07-08 18:58:39 | INFO | Request | Request.py | post: https://www.temu.com/us-zh-Hans/api/poppy/v1/mall_home_recommend?scene=mall_home_recommend
2024-07-08 19:00:53 | INFO | Request | Request.py | get: https://www.temu.com/api/server/_stm
2024-07-08 19:01:05 | WARNING | logger | logger.py | 函数 'common.Request.Request.get' 耗时 11.844(s), 第1st 次重试异常内容[Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/api/server/_stm": net/http: request canceled (Client.Timeout exceeded while awaiting headers)"}
2024-07-08 19:01:05 | INFO | Request | Request.py | get: https://www.temu.com/api/server/_stm
2024-07-08 19:01:06 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/dm/wl/cg
2024-07-08 19:01:06 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/xg/pfb/a3
2024-07-08 19:01:06 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/xg/pfb/b
2024-07-08 19:01:08 | INFO | Request | Request.py | post: https://www.temu.com/api/phantom/xg/pfb/a4
2024-07-08 19:01:09 | INFO | Request | Request.py | post: https://www.temu.com/us-zh-Hans/api/poppy/v1/mall_home_recommend?scene=mall_home_recommend
2024-07-08 19:02:11 | INFO | Request | Request.py | get: https://www.temu.com/api/server/_stm
2024-07-08 19:02:12 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/dm/wl/cg
2024-07-08 19:02:12 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/xg/pfb/a3
2024-07-08 19:02:12 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/xg/pfb/b
2024-07-08 19:02:14 | INFO | Request | Request.py | post: https://www.temu.com/api/phantom/xg/pfb/a4
2024-07-08 19:02:15 | INFO | Request | Request.py | post: https://www.temu.com/us-zh-Hans/api/poppy/v1/mall_home_recommend?scene=mall_home_recommend
2024-07-08 19:06:53 | INFO | Request | Request.py | get: https://www.temu.com/api/server/_stm
2024-07-08 19:07:05 | WARNING | logger | logger.py | 函数 'common.Request.Request.get' 耗时 12.125(s), 第1st 次重试异常内容[Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/api/server/_stm": net/http: request canceled (Client.Timeout exceeded while awaiting headers)"}
2024-07-08 19:07:05 | INFO | Request | Request.py | get: https://www.temu.com/api/server/_stm
2024-07-08 19:07:06 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/dm/wl/cg
2024-07-08 19:07:06 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/xg/pfb/a3
2024-07-08 19:07:06 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/xg/pfb/b
2024-07-08 19:07:08 | INFO | Request | Request.py | post: https://www.temu.com/api/phantom/xg/pfb/a4
2024-07-08 19:07:09 | INFO | Request | Request.py | post: https://www.temu.com/us-zh-Hans/api/bg/circle/c/mall/newGoodsList
2024-07-08 19:08:56 | INFO | proxy | proxy.py | Proxy is http://127.0.0.1:8888
2024-07-08 19:08:56 | INFO | Request | Request.py | get: https://www.temu.com/api/server/_stm
2024-07-08 19:09:09 | WARNING | logger | logger.py | 函数 'common.Request.Request.get' 耗时 13.171(s), 第1st 次重试异常内容[Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/api/server/_stm": net/http: request canceled (Client.Timeout exceeded while awaiting headers)"}
2024-07-08 19:09:09 | INFO | Request | Request.py | get: https://www.temu.com/api/server/_stm
2024-07-08 19:09:11 | WARNING | logger | logger.py | 函数 'common.Request.Request.get' 耗时 14.609(s), 第2nd 次重试异常内容[Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/api/server/_stm": connection error: COMPRESSION_ERROR"}
2024-07-08 19:09:11 | INFO | Request | Request.py | get: https://www.temu.com/api/server/_stm
2024-07-08 19:09:12 | WARNING | logger | logger.py | 函数 'common.Request.Request.get' 耗时 15.984(s), 第3rd 次重试异常内容[Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/api/server/_stm": connection error: COMPRESSION_ERROR"}
2024-07-08 19:09:12 | INFO | Request | Request.py | get: https://www.temu.com/api/server/_stm
2024-07-08 19:09:13 | WARNING | logger | logger.py | 函数 'common.Request.Request.get' 耗时 17.250(s), 第4th 次重试异常内容[Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/api/server/_stm": connection error: COMPRESSION_ERROR"}
2024-07-08 19:09:13 | INFO | Request | Request.py | get: https://www.temu.com/api/server/_stm
2024-07-08 19:09:15 | WARNING | logger | logger.py | 函数 'common.Request.Request.get' 耗时 18.796(s), 第5th 次重试异常内容[Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/api/server/_stm": connection error: COMPRESSION_ERROR"}
2024-07-08 19:09:25 | INFO | proxy | proxy.py | Proxy is http://127.0.0.1:8888
2024-07-08 19:09:25 | INFO | Request | Request.py | get: https://www.temu.com/api/server/_stm
2024-07-08 19:09:27 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/dm/wl/cg
2024-07-08 19:09:27 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/xg/pfb/a3
2024-07-08 19:09:27 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/xg/pfb/b
2024-07-08 19:09:29 | INFO | Request | Request.py | post: https://www.temu.com/api/phantom/xg/pfb/a4
2024-07-08 19:09:29 | INFO | Request | Request.py | post: https://www.temu.com/us-zh-Hans/api/bg/circle/c/mall/newGoodsList
2024-07-08 19:15:47 | INFO | Request | Request.py | get: https://www.temu.com/api/server/_stm
2024-07-08 19:15:47 | WARNING | logger | logger.py | 函数 'common.Request.Request.get' 耗时 0.000(s), 第1st 次重试异常内容[Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/api/server/_stm": proxyconnect tcp: EOF"}
2024-07-08 19:15:47 | INFO | Request | Request.py | get: https://www.temu.com/api/server/_stm
2024-07-08 19:15:47 | WARNING | logger | logger.py | 函数 'common.Request.Request.get' 耗时 0.000(s), 第2nd 次重试异常内容[Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/api/server/_stm": proxyconnect tcp: EOF"}
2024-07-08 19:15:47 | INFO | Request | Request.py | get: https://www.temu.com/api/server/_stm
2024-07-08 19:15:47 | WARNING | logger | logger.py | 函数 'common.Request.Request.get' 耗时 0.000(s), 第3rd 次重试异常内容[Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/api/server/_stm": proxyconnect tcp: EOF"}
2024-07-08 19:15:47 | INFO | Request | Request.py | get: https://www.temu.com/api/server/_stm
2024-07-08 19:15:47 | WARNING | logger | logger.py | 函数 'common.Request.Request.get' 耗时 0.015(s), 第4th 次重试异常内容[Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/api/server/_stm": proxyconnect tcp: EOF"}
2024-07-08 19:15:47 | INFO | Request | Request.py | get: https://www.temu.com/api/server/_stm
2024-07-08 19:15:48 | WARNING | logger | logger.py | 函数 'common.Request.Request.get' 耗时 0.015(s), 第5th 次重试异常内容[Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/api/server/_stm": proxyconnect tcp: EOF"}
2024-07-08 19:15:51 | INFO | proxy | proxy.py | Proxy is http://127.0.0.1:8888
2024-07-08 19:15:51 | INFO | Request | Request.py | get: https://www.temu.com/api/server/_stm
2024-07-08 19:15:52 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/dm/wl/cg
2024-07-08 19:15:52 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/xg/pfb/a3
2024-07-08 19:15:52 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/xg/pfb/b
2024-07-08 19:15:54 | INFO | Request | Request.py | post: https://www.temu.com/api/phantom/xg/pfb/a4
2024-07-08 19:15:55 | INFO | Request | Request.py | post: https://www.temu.com/us-zh-Hans/api/bg/circle/c/mall/newGoodsList
2024-07-08 19:16:43 | INFO | proxy | proxy.py | Proxy is http://127.0.0.1:8888
2024-07-08 19:16:43 | INFO | Request | Request.py | get: https://www.temu.com/api/server/_stm
2024-07-08 19:16:53 | WARNING | logger | logger.py | 函数 'common.Request.Request.get' 耗时 10.000(s), 第1st 次重试异常内容[Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/api/server/_stm": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"}
2024-07-08 19:16:53 | INFO | Request | Request.py | get: https://www.temu.com/api/server/_stm
2024-07-08 19:16:55 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/dm/wl/cg
2024-07-08 19:16:55 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/xg/pfb/a3
2024-07-08 19:16:55 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/xg/pfb/b
2024-07-08 19:16:58 | INFO | Request | Request.py | post: https://www.temu.com/api/phantom/xg/pfb/a4
2024-07-08 19:16:58 | INFO | Request | Request.py | post: https://www.temu.com/us-zh-Hans/api/bg/circle/c/mall/newGoodsList
2024-07-08 19:18:13 | INFO | proxy | proxy.py | Proxy is http://127.0.0.1:8888
2024-07-08 19:18:13 | INFO | Request | Request.py | get: https://www.temu.com/api/server/_stm
2024-07-08 19:18:23 | WARNING | logger | logger.py | 函数 'common.Request.Request.get' 耗时 10.016(s), 第1st 次重试异常内容[Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/api/server/_stm": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"}
2024-07-08 19:18:23 | INFO | Request | Request.py | get: https://www.temu.com/api/server/_stm
2024-07-08 19:18:26 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/dm/wl/cg
2024-07-08 19:18:26 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/xg/pfb/a3
2024-07-08 19:18:26 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/xg/pfb/b
2024-07-08 19:18:29 | INFO | Request | Request.py | post: https://www.temu.com/api/phantom/xg/pfb/a4
2024-07-08 19:18:29 | INFO | Request | Request.py | post: https://www.temu.com/us-zh-Hans/api/bg/circle/c/mall/newGoodsList
2024-07-08 19:19:16 | INFO | proxy | proxy.py | Proxy is http://127.0.0.1:8888
2024-07-08 19:19:16 | INFO | Request | Request.py | get: https://www.temu.com/api/server/_stm
2024-07-08 19:19:18 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/dm/wl/cg
2024-07-08 19:19:18 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/xg/pfb/a3
2024-07-08 19:19:18 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/xg/pfb/b
2024-07-08 19:19:20 | INFO | Request | Request.py | post: https://www.temu.com/api/phantom/xg/pfb/a4
2024-07-08 19:19:21 | INFO | Request | Request.py | post: https://www.temu.com/us-zh-Hans/api/bg/circle/c/mall/newGoodsList
2024-07-08 19:22:02 | INFO | proxy | proxy.py | Proxy is http://127.0.0.1:8888
2024-07-08 19:22:02 | INFO | Request | Request.py | get: https://www.temu.com/api/server/_stm
2024-07-08 19:22:04 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/dm/wl/cg
2024-07-08 19:22:04 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/xg/pfb/a3
2024-07-08 19:22:04 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/xg/pfb/b
2024-07-08 19:22:14 | WARNING | logger | logger.py | 函数 'common.Request.Request.get' 耗时 10.000(s), 第1st 次重试异常内容[Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/api/phantom/dm/wl/cg": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"}
2024-07-08 19:22:14 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/dm/wl/cg
2024-07-08 19:22:14 | WARNING | logger | logger.py | 函数 'common.Request.Request.get' 耗时 10.000(s), 第1st 次重试异常内容[Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/api/phantom/xg/pfb/b": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"}
2024-07-08 19:22:14 | INFO | Request | Request.py | get: https://www.temu.com/api/phantom/xg/pfb/b
2024-07-08 19:22:16 | INFO | Request | Request.py | post: https://www.temu.com/api/phantom/xg/pfb/a4
