2024-04-28 19:28:36 | INFO | request | request.py | get: https://www.temu.com/
2024-04-28 19:43:26 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:43:26 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-of8s8znu-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:43:26 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:43:26 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-c9ar3l0i-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:43:27 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:43:27 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-1wyd1d9z-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:43:27 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:43:27 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-1v3ekied-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:43:28 | INFO | request | request.py | get: https://www.temu.com/
2024-04-28 19:43:28 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:43:28 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-l2fg6r3n-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:43:28 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:43:28 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-09ro1b7u-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:43:29 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:43:29 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-51a0zz5u-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:43:29 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:43:29 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-vzvaemk2-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:43:30 | INFO | request | request.py | get: https://www.temu.com/
2024-04-28 19:43:31 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:43:31 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-volchdrv-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:43:31 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:43:31 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-kknk4qzf-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:43:32 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:43:32 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-q0pex56n-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:43:32 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:43:32 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-38k3m0kh-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:43:37 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-z37z1nlh-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:43:37 | INFO | request | request.py | get: https://www.temu.com/
2024-04-28 19:43:37 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:43:37 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-hi9aq216-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:43:38 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:43:38 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-bevdjohd-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:43:38 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:43:38 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-jmg1qbpf-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:43:38 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:43:38 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-hcbuhhcu-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:43:39 | INFO | request | request.py | get: https://www.temu.com/
2024-04-28 19:43:40 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:43:40 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-5qjql0u8-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:43:40 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:43:40 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-5go7sts1-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:43:41 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:43:41 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-18132rck-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:43:41 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:43:41 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-pp76p3vy-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:43:41 | INFO | request | request.py | get: https://www.temu.com/
2024-04-28 19:43:42 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:43:42 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-ovev9tgc-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:43:42 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:43:42 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-rpf74trr-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:43:43 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:43:43 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-iut4k8m1-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:43:43 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:43:43 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-p3z9affp-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:43:53 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-k2izviv2-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:43:53 | INFO | request | request.py | get: https://www.temu.com/
2024-04-28 19:44:00 | INFO | request | request.py | get: https://www.temu.com/api/server/_stm
2024-04-28 19:44:05 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-q6wvbih2-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:44:05 | INFO | request | request.py | get: https://www.temu.com/
2024-04-28 19:44:05 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:44:05 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-y6jyha71-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:44:06 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:44:06 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-4kkdq0h9-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:44:06 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:44:06 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-u4ugyi6k-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:44:07 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:44:07 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-0cyhhqno-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:44:07 | INFO | request | request.py | get: https://www.temu.com/
2024-04-28 19:44:07 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:44:07 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-l5jov1i0-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:44:08 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:44:08 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-j05vrc0h-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:44:20 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-906653zd-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:44:20 | INFO | request | request.py | get: https://www.temu.com/
2024-04-28 19:44:21 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:44:21 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-5d8vg3lk-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:44:21 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:44:21 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-d281pj7b-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:44:22 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:44:22 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-665l5a0w-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:44:22 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:44:22 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-pqgvz05c-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:44:23 | INFO | request | request.py | get: https://www.temu.com/
2024-04-28 19:44:24 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:44:24 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-n9ec3272-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:44:24 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:44:24 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-k4irdxtr-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:44:25 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:44:25 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-o5isw1hq-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:44:25 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:44:25 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-krj76pcn-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:44:26 | INFO | request | request.py | get: https://www.temu.com/
2024-04-28 19:44:26 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:44:26 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-plk6sk8j-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:44:28 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:44:28 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-6w1hir34-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:44:28 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:44:28 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-gxn715ee-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:44:29 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:44:29 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-fz2rnf4o-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:44:36 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-dq3cip5v-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:44:36 | INFO | request | request.py | get: https://www.temu.com/
2024-04-28 19:44:37 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:44:37 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-w0d0ksve-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:44:37 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:44:37 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-zwlm6zxl-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:44:38 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:44:38 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-71tns7ho-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:44:38 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:44:38 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-tu5qj9wd-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:44:38 | INFO | request | request.py | get: https://www.temu.com/
2024-04-28 19:44:39 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:44:39 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-ndt8qgtq-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:44:39 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:44:39 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-jbrht50x-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:44:40 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:44:40 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-u6hh0vfx-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:44:43 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:44:43 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-4tpm298y-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:44:43 | INFO | request | request.py | get: https://www.temu.com/
2024-04-28 19:44:44 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:44:44 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-ecbgcdvd-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:44:44 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:44:44 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-zwzqg4vg-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:44:45 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:44:45 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-axtumkju-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:44:48 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-4j9p9dol-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:44:48 | INFO | request | request.py | get: https://www.temu.com/
2024-04-28 19:44:48 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:44:48 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-0o9penxf-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:44:49 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:44:49 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-2txri0nm-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:44:50 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:44:50 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-p4qjbcsa-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:44:51 | ERROR | request | request.py | get error: [Errno requests_go error:] {"err": "request->response, err := GetSession(requestParams.Id).Request(requestParams.Method, requestParams.Url, req) failed: Get "https://www.temu.com/": unsupported Curve in KeyShareExtension: CurveID(0).To mimic it, fill the Data(key) field manually"}
2024-04-28 19:44:51 | INFO | proxy | proxy.py | Proxy is http://user-databurning-sessid-4p1kjpsa-sesstime-20-keep-true:databurning@43.128.74.58:30111
2024-04-28 19:44:51 | INFO | request | request.py | get: https://www.temu.com/
